Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
298, 2, 0, 136.6135, 136.6135, 363.3365, 255,252,Shock,Basic,0.55,0.55,0.35,0.35,0.6944619,2.631611,2.033284,1.209614,-2.869688,1.743438,-3.704894,0.1966575,0,
299, 2, 0, 115.5396, 115.5396, 429.0389, 18,247,Basic,Basic,0.55,0.55,0.35,0.35,0.4063146,2.548724,-2.282336,0.1565529,3.635428,4.016838,-0.04769478,0.3241177,0,
0, 3, 0, 138.4569, 143.974, 358.5337, 134,191,Basic,Shock,0.55,0.55,0.35,0.35,2.726717,3.670429,-0.2006957,0.4309292,2.873712,3.607393,0.4467392,0.3497297,0,
1, 3, 0, 129.7247, 134.7321, 382.4831, 186,139,Basic,Basic,0.55,0.55,0.35,0.35,0.9216049,2.705432,1.982413,1.182827,-2.109427,1.88755,-1.020146,0.2803403,0,
2, 3, 0, 129.4793, 134.6054, 383.2025, 236,94,Basic,Basic,0.55,0.55,0.35,0.35,0.787255,2.660813,-3.653761,0.07947802,-1.112139,2.115502,-0.3866018,0.3079033,0,
3, 3, 0, 133.5352, 138.4504, 371.6498, 223,106,Basic,Basic,0.55,0.55,0.35,0.35,1.34944,2.867851,-4.940421,0.04192694,0.3636805,2.549011,-0.04769478,0.3241177,0,
4, 3, 0, 130.2947, 136.0526, 380.8228, 233,198,Basic,Basic,0.55,0.55,0.35,0.35,0.7644583,2.653519,-3.49731,0.08588929,-2.081642,1.893276,-4.90618,0.1725399,0,
5, 3, 0, 139.8414, 145.3329, 355.0092, 185,289,Basic,Basic,0.55,0.55,0.35,0.35,0.4063146,2.548724,-2.240632,0.1597988,1.650748,3.037148,-0.04769478,0.3241177,0,
6, 3, 0, 117.1428, 122.3526, 423.2165, 284,270,Basic,Basic,0.55,0.55,0.35,0.35,-0.5728572,2.339184,-1.115445,0.2771372,-1.178518,2.098825,-1.294423,0.2694548,0,
7, 3, 0, 131.3253, 136.3019, 377.8566, 199,11,Basic,Ice,0.55,0.55,0.35,0.35,-1.184515,2.25071,-2.309956,0.1544389,1.680633,3.049815,-1.473514,0.2626704,0,
8, 3, 0, 116.4261, 121.0295, 425.7999, 82,120,Basic,Basic,0.55,0.55,0.35,0.35,0.787255,2.660813,-0.237529,0.4233985,-1.853032,1.941693,5.214519,0.7319733,0,
9, 3, 0, 135.9452, 141.2707, 365.1096, 31,241,Shock,Basic,0.55,0.55,0.35,0.35,-3.653614,2.07347,2.3721,1.401614,1.22078,2.86174,-2.008274,0.2438553,0,
10, 3, 0, 130.4551, 136.176, 380.3581, 197,78,Ice,Acid,0.55,0.55,0.35,0.35,1.109195,2.772656,-0.1806182,0.4350877,0.3612821,2.548203,-1.149525,0.2751296,0,
11, 3, 0, 131.6351, 136.9361, 376.9742, 32,82,Basic,Basic,0.55,0.55,0.35,0.35,-0.5630832,2.340823,-0.237529,0.4233985,-1.853032,1.941693,2.792629,0.5063246,0,
12, 3, 0, 118.0161, 122.6473, 420.1112, 183,92,Basic,Blaster,0.55,0.55,0.35,0.35,1.093404,2.766767,0.6552189,0.6462233,2.017959,3.197153,1.381104,0.4048958,0,
13, 3, 0, 128.1584, 133.1865, 387.1215, 122,106,Basic,Acid,0.55,0.55,0.35,0.35,1.34944,2.867851,-4.940421,0.04192694,3.635428,4.016838,-1.604142,0.2578782,0,
14, 3, 0, 131.414, 136.5679, 377.6036, 245,62,Fire,Shock,0.55,0.55,0.35,0.35,-0.109294,2.42615,-0.4092104,0.389928,2.017959,3.197153,-1.756201,0.2524617,0,
15, 3, 0, 131.4429, 137.2166, 377.5213, 95,112,Basic,Basic,0.55,0.55,0.35,0.35,1.919686,3.141108,0.03659329,0.4825934,1.929625,3.157794,0.01581417,0.3272755,0,
16, 3, 0, 131.4896, 136.4873, 377.3882, 134,194,Basic,Shock,0.55,0.55,0.35,0.35,-0.338988,2.380618,-1.208737,0.2648413,-2.185348,1.872076,0.9055068,0.3756754,0,
17, 3, 0, 117.8288, 122.9401, 420.7735, 226,7,Basic,Basic,0.55,0.55,0.35,0.35,0.7869608,2.660718,0.6327813,0.639475,3.744208,4.078669,-1.961736,0.2454099,0,
18, 3, 0, 135.549, 140.9268, 366.1689, 38,241,Basic,Basic,0.55,0.55,0.35,0.35,-3.653614,2.07347,2.3721,1.401614,5.317328,5.060168,-3.32809,0.2056744,0,
19, 3, 0, 119.2636, 124.5317, 415.7535, 60,67,Shock,Basic,0.55,0.55,0.35,0.35,-1.472986,2.217328,-0.8679081,0.3125101,4.500354,4.5308,1.330551,0.4016747,0,
20, 3, 0, 130.0273, 135.7932, 381.5997, 208,197,Basic,Basic,0.55,0.55,0.35,0.35,0.4296703,2.555026,-0.9704719,0.2973525,4.871274,4.766199,-3.31552,0.2059884,0,
21, 3, 0, 117.1938, 122.4229, 423.0341, 71,194,Basic,Basic,0.55,0.55,0.35,0.35,1.725229,3.039781,-1.208737,0.2648413,-5.304282,1.416251,1.215411,0.3944413,0,
22, 3, 0, 116.7554, 121.129, 424.6091, 93,163,Basic,Blaster,0.55,0.55,0.35,0.35,-2.820111,2.111287,-3.189027,0.1000601,1.477058,2.964756,-0.3414056,0.3100047,0,
23, 3, 0, 116.0593, 120.5213, 427.1338, 62,153,Basic,Basic,0.55,0.55,0.35,0.35,-0.109294,2.42615,-0.4092104,0.389928,-2.869688,1.743438,-1.28256,0.2699131,0,
24, 3, 0, 137.4772, 143.5467, 361.0703, 249,98,Shock,Basic,0.55,0.55,0.35,0.35,0.3472443,2.533095,2.964851,1.79819,7.039618,6.283154,-1.403237,0.2653028,0,
25, 3, 0, 134.0543, 139.3863, 370.2215, 276,98,Shock,Shock,0.55,0.55,0.35,0.35,0.3472443,2.533095,2.964851,1.79819,7.039618,6.283154,-1.403237,0.2653028,0,
26, 3, 0, 117.2531, 122.4185, 422.8218, 225,28,Blaster,Basic,0.55,0.55,0.35,0.35,-1.61034,2.203021,1.951296,1.166698,1.595561,3.013919,-2.344772,0.2330614,0,
27, 3, 0, 129.7068, 135.5761, 382.5354, 185,262,Basic,Basic,0.55,0.55,0.35,0.35,-0.7693125,2.307841,1.869164,1.125038,2.017959,3.197153,-6.665055,0.147375,0,
28, 3, 0, 117.5003, 122.8035, 421.9399, 192,181,Acid,Basic,0.55,0.55,0.35,0.35,2.027958,3.201535,-0.7029396,0.3384707,2.593266,3.467144,4.938972,0.7032615,0,
29, 3, 0, 114.4977, 119.0279, 432.9091, 95,293,Basic,Blaster,0.55,0.55,0.35,0.35,-0.8464386,2.296334,-1.770557,0.2012863,0.2641076,2.515738,-3.32809,0.2056744,0,
30, 3, 0, 114.7824, 119.8217, 431.8447, 84,128,Basic,Ice,0.55,0.55,0.35,0.35,-1.472986,2.217328,-0.3550889,0.4001957,-1.015865,2.140095,2.213228,0.461971,0,
31, 3, 0, 130.3708, 135.557, 380.602, 242,255,Basic,Basic,0.55,0.55,0.35,0.35,-0.5353991,2.345508,-0.9383379,0.3020232,2.058134,3.215238,0.3429285,0.3441541,0,
32, 3, 0, 117.8872, 122.4188, 420.5667, 64,166,Basic,Basic,0.55,0.55,0.35,0.35,-1.301835,2.236561,-5.811054,0.02716944,1.595561,3.013919,-1.551081,0.2598091,0,
33, 3, 0, 129.6917, 134.9986, 382.5797, 165,190,Basic,Basic,0.55,0.55,0.35,0.35,0.4341298,2.556237,-2.876511,0.1167854,-1.17375,2.100015,-1.794335,0.2511302,0,
34, 3, 0, 134.0715, 139.4652, 370.1743, 216,59,Basic,Basic,0.55,0.55,0.35,0.35,2.065693,3.2233,-3.080811,0.1055645,1.680633,3.049815,0.534847,0.3545464,0,
35, 3, 0, 126.1917, 131.881, 393.1074, 82,108,Basic,Blaster,0.55,0.55,0.35,0.35,1.56974,2.965008,-0.4092104,0.389928,-2.50448,1.809714,3.020394,0.5248095,0,
36, 3, 0, 128.2847, 134.1467, 386.7434, 230,192,Basic,Basic,0.55,0.55,0.35,0.35,2.065693,3.2233,-3.617899,0.08090436,2.593266,3.467144,-1.473514,0.2626704,0,
37, 3, 0, 114.9023, 120.0929, 431.398, 158,44,Blaster,Basic,0.55,0.55,0.35,0.35,-3.160565,2.093933,-1.832543,0.1952634,1.063323,2.800661,1.906906,0.440062,0,
38, 3, 0, 113.4209, 118.5196, 436.9832, 299,97,Basic,Basic,0.55,0.55,0.35,0.35,3.148669,4.03091,-0.8474786,0.3156173,3.254454,3.80687,0.8288935,0.371192,0,
39, 3, 0, 114.6817, 119.2407, 432.2203, 223,207,Basic,Basic,0.55,0.55,0.35,0.35,2.34128,3.393952,1.480159,0.9449719,1.311849,2.897832,-1.768188,0.252042,0,
40, 3, 0, 115.2252, 119.7818, 430.1994, 299,222,Basic,Basic,0.55,0.55,0.35,0.35,1.332095,2.860615,0.02508318,0.4799569,3.735483,4.073679,-3.973491,0.1906797,0,
41, 3, 0, 129.7757, 135.6671, 382.3339, 72,23,Basic,Laser,0.55,0.55,0.35,0.35,1.723491,3.038915,-2.074291,0.1734174,2.55193,3.446951,-3.000247,0.214158,0,
42, 3, 0, 130.4363, 136.069, 380.4124, 65,53,Basic,Ice,0.55,0.55,0.35,0.35,-7.106794,2.013101,1.869164,1.125038,7.039618,6.283154,-1.403237,0.2653028,0,
43, 3, 0, 114.1405, 118.6132, 434.252, 44,251,Basic,Shock,0.55,0.55,0.35,0.35,-0.109294,2.42615,-0.4092104,0.389928,0.8117498,2.706508,4.339077,0.6432683,0,
44, 3, 0, 119.7858, 124.502, 413.9558, 122,39,Basic,Acid,0.55,0.55,0.35,0.35,-3.064255,2.098549,0.02508318,0.4799569,4.054845,4.259749,5.044437,0.7141689,0,
45, 3, 0, 131.5966, 136.7886, 377.0837, 122,219,Basic,Basic,0.55,0.55,0.35,0.35,1.982176,3.175622,-2.577822,0.1353417,-2.731749,1.767853,1.61521,0.4201761,0,
46, 3, 0, 130.9946, 136.9198, 378.8033, 182,116,Basic,Blaster,0.55,0.55,0.35,0.35,-1.234925,2.24453,1.854978,1.117975,-2.058527,1.898065,-0.05699889,0.3236583,0,
47, 3, 0, 130.7294, 136.4846, 379.5659, 188,97,Basic,Basic,0.55,0.55,0.35,0.35,3.148669,4.03091,2.35882,1.393631,3.254454,3.80687,0.8288935,0.371192,0,
48, 3, 0, 114.5419, 119.671, 432.7434, 174,158,Basic,Basic,0.55,0.55,0.35,0.35,-7.380999,2.011424,-1.131773,0.2749458,1.477058,2.964756,-1.321632,0.2684078,0,
49, 3, 0, 117.5752, 122.646, 421.6732, 299,189,Basic,Ice,0.55,0.55,0.35,0.35,-6.435914,2.018319,2.3721,1.401614,8.17672,7.132518,1.310422,0.4003999,0,
50, 3, 0, 115.6586, 120.7217, 428.6011, 227,233,Basic,Basic,0.55,0.55,0.35,0.35,2.263735,3.343789,-2.506541,0.1401835,3.377702,3.873668,-1.441224,0.2638752,0,
51, 3, 0, 119.9335, 125.2055, 413.4505, 98,241,Shock,Shock,0.55,0.55,0.35,0.35,-2.212036,2.150592,2.3721,1.401614,7.039618,6.283154,-3.32809,0.2056744,0,
52, 3, 0, 118.217, 123.0167, 419.4032, 249,209,Basic,Basic,0.55,0.55,0.35,0.35,-2.520039,2.129209,2.3721,1.401614,1.761063,3.084218,-4.256224,0.1847676,0,
53, 3, 0, 117.7456, 123.2776, 421.0683, 65,196,Laser,Basic,0.55,0.55,0.35,0.35,-1.247544,2.243007,-2.178808,0.164733,-0.7275546,2.216665,1.973198,0.4447137,0,
54, 3, 0, 127.15, 132.1612, 390.1677, 10,274,Basic,Basic,0.55,0.55,0.35,0.35,-2.121363,2.157532,-2.582835,0.1350075,2.452338,3.398808,5.004081,0.7099829,0,
55, 3, 0, 110.4226, 115.3894, 448.742, 29,260,Basic,Basic,0.55,0.55,0.35,0.35,-1.936645,2.172669,-1.543227,0.2249713,7.039618,6.283154,-2.358129,0.2326488,0,
56, 3, 0, 130.8671, 136.9635, 379.1695, 10,149,Basic,Shock,0.55,0.55,0.35,0.35,-0.7253149,2.314602,-0.4167148,0.3885244,1.589586,3.011417,-1.178839,0.2739679,0,
57, 3, 0, 115.1617, 120.012, 430.4346, 216,237,Blaster,Basic,0.55,0.55,0.35,0.35,1.332095,2.860615,-2.083105,0.1726679,3.936818,4.190166,-5.707358,0.1597875,0,
58, 3, 0, 111.3315, 116.516, 445.1113, 179,92,Basic,Blaster,0.55,0.55,0.35,0.35,1.063273,2.755648,0.6552189,0.6462233,2.017959,3.197153,-2.891958,0.2170977,0,
59, 3, 0, 122.7145, 127.562, 404.1564, 179,196,Basic,Laser,0.55,0.55,0.35,0.35,-1.247544,2.243007,-2.178808,0.164733,-0.7275546,2.216665,1.973198,0.4447137,0,
60, 3, 0, 111.3695, 116.438, 444.9606, 206,164,Blaster,Basic,0.55,0.55,0.35,0.35,-1.20452,2.248239,-0.7277766,0.3344331,1.761063,3.084218,-0.5522014,0.300361,0,
61, 3, 0, 130.5743, 135.676, 380.0135, 139,79,Basic,Acid,0.55,0.55,0.35,0.35,-1.819725,2.182988,-3.617899,0.08090436,-1.108693,2.116374,-1.403237,0.2653028,0,
62, 3, 0, 113.8648, 118.4453, 435.2942, 164,107,Basic,Basic,0.55,0.55,0.35,0.35,-5.19979,2.033967,-2.582835,0.1350075,7.039618,6.283154,-2.597273,0.225459,0,
63, 3, 0, 131.9701, 138.0714, 376.0243, 97,18,Basic,Basic,0.55,0.55,0.35,0.35,-0.1240861,2.423063,-3.762626,0.07529914,0.2641076,2.515738,0.8288935,0.371192,0,
64, 3, 0, 128.2946, 134.0054, 386.7138, 69,177,Basic,Basic,0.55,0.55,0.35,0.35,-0.5556695,2.342071,1.279531,0.8625573,1.411612,2.93802,-0.2304453,0.3152426,0,
65, 3, 0, 112.1491, 116.6205, 441.8947, 208,245,Basic,Basic,0.55,0.55,0.35,0.35,0.3548415,2.53508,1.855667,1.118317,4.390699,4.462874,-1.756201,0.2524617,0,
66, 3, 0, 116.3268, 121.3381, 426.1602, 176,218,Basic,Shock,0.55,0.55,0.35,0.35,1.670827,3.013009,1.460511,0.9365991,0.4655623,2.583698,2.630355,0.4935162,0,
67, 3, 0, 129.4094, 134.5446, 383.4079, 153,225,Basic,Basic,0.55,0.55,0.35,0.35,1.581411,2.970437,1.570055,0.9841401,-1.206696,2.091813,-6.126468,0.1540092,0,
68, 3, 0, 120.0643, 124.816, 413.0036, 231,70,Basic,Basic,0.55,0.55,0.35,0.35,-5.411068,2.030566,0.3386452,0.5568876,1.775817,3.090578,1.392589,0.4056315,0,
69, 3, 0, 130.0024, 135.2222, 381.6725, 241,293,Basic,Basic,0.55,0.55,0.35,0.35,0.6641878,2.622358,-1.770557,0.2012863,0.2641076,2.515738,-3.32809,0.2056744,0,
70, 3, 0, 130.3392, 136.2111, 380.6937, 74,185,Basic,Basic,0.55,0.55,0.35,0.35,3.762109,4.681726,0.2413127,0.5318418,2.736576,3.538103,-1.630611,0.2569229,0,
71, 3, 0, 128.5278, 133.6025, 386.0174, 160,207,Basic,Basic,0.55,0.55,0.35,0.35,2.34128,3.393952,2.35882,1.393631,1.311849,2.897832,-1.768188,0.252042,0,
72, 3, 0, 114.9846, 120.1703, 431.0919, 296,156,Basic,Blaster,0.55,0.55,0.35,0.35,-0.109294,2.42615,-1.798663,0.1985332,1.395366,2.931429,-2.463832,0.229425,0,
73, 3, 0, 130.6366, 136.3663, 379.8334, 163,3,Basic,Basic,0.55,0.55,0.35,0.35,0.9032186,2.699157,-0.6475673,0.3476422,0.626431,2.639807,-4.117095,0.1876295,0,
74, 3, 0, 114.8654, 120.1104, 431.5353, 123,270,Basic,Basic,0.55,0.55,0.35,0.35,-0.5728572,2.339184,-1.115445,0.2771372,-1.178518,2.098825,-4.85391,0.1734572,0,
75, 3, 0, 117.9997, 123.1967, 420.1693, 80,85,Basic,Basic,0.55,0.55,0.35,0.35,-5.19979,2.033967,-3.080811,0.1055645,1.680633,3.049815,2.243007,0.4641575,0,
76, 3, 0, 113.4985, 118.2027, 436.6869, 62,158,Blaster,Basic,0.55,0.55,0.35,0.35,-2.33649,2.141558,-0.6106056,0.3538972,1.063323,2.800661,0.4321854,0.3489416,0,
77, 3, 0, 117.5257, 122.2448, 421.8493, 76,274,Basic,Basic,0.55,0.55,0.35,0.35,-2.121363,2.157532,-2.391434,0.148365,-1.178518,2.098825,2.997454,0.522921,0,
78, 3, 0, 124.6364, 129.7244, 397.9739, 268,112,Basic,Basic,0.55,0.55,0.35,0.35,1.919686,3.141108,0.03659329,0.4825934,5.36553,5.092604,0.01581417,0.3272755,0,
79, 3, 0, 128.5222, 134.8195, 386.0341, 284,32,Basic,Basic,0.55,0.55,0.35,0.35,-5.19979,2.033967,4.245948,2.937945,1.606662,3.018574,-1.755281,0.2524939,0,
80, 3, 0, 126.4795, 132.0961, 392.2198, 54,156,Basic,Blaster,0.55,0.55,0.35,0.35,-0.109294,2.42615,-5.202705,0.03679278,-1.004477,2.143036,3.46306,0.5624228,0,
81, 3, 0, 106.0467, 110.7317, 467.0857, 193,121,Basic,Fire,0.55,0.55,0.35,0.35,-6.513711,2.017621,2.3721,1.401614,7.039618,6.283154,-2.901254,0.2168426,0,
82, 3, 0, 116.5961, 121.1898, 425.1842, 249,227,Basic,Basic,0.55,0.55,0.35,0.35,-3.653614,2.07347,-1.342182,0.2481713,-0.2384614,2.357013,-1.403237,0.2653028,0,
83, 3, 0, 117.1784, 122.3948, 423.0893, 200,10,Shock,Basic,0.55,0.55,0.35,0.35,-2.405548,2.13678,-1.567609,0.222306,-2.44084,1.821811,0.6317146,0.3599324,0,
84, 3, 0, 130.9077, 136.7924, 379.0528, 69,125,Basic,Basic,0.55,0.55,0.35,0.35,-1.598442,2.204222,0.9810863,0.7519788,2.017959,3.197153,-3.941587,0.1913709,0,
85, 3, 0, 116.3169, 120.8988, 426.196, 183,172,Shock,Basic,0.55,0.55,0.35,0.35,2.541013,3.531383,-0.5086322,0.3717211,1.092035,2.811674,0.6538293,0.3611753,0,
86, 3, 0, 115.2286, 120.2107, 430.1866, 234,148,Basic,Acid,0.55,0.55,0.35,0.35,-0.338988,2.380618,-0.9765988,0.2964699,2.030292,3.202693,-0.2180569,0.3158344,0,
87, 3, 0, 130.9325, 136.6762, 378.9817, 279,148,Basic,Ice,0.55,0.55,0.35,0.35,-0.338988,2.380618,-1.208737,0.2648413,-1.235186,2.084764,-2.358129,0.2326488,0,
88, 3, 0, 119.6434, 124.4439, 414.4444, 233,14,Basic,Basic,0.55,0.55,0.35,0.35,1.2552,2.829231,-2.506541,0.1401835,3.635428,4.016838,-1.615884,0.2574537,0,
89, 3, 0, 117.9787, 123.2359, 420.2432, 227,157,Basic,Basic,0.55,0.55,0.35,0.35,1.723491,3.038915,0.9810863,0.7519788,3.377702,3.873668,-1.441224,0.2638752,0,
90, 3, 0, 128.6175, 133.7428, 385.7503, 193,32,Basic,Fire,0.55,0.55,0.35,0.35,-0.5728572,2.339184,-1.115445,0.2771372,1.606662,3.018574,-1.755281,0.2524939,0,
91, 3, 0, 116.2066, 121.4756, 426.597, 78,15,Basic,Basic,0.55,0.55,0.35,0.35,3.570408,4.460742,0.5689923,0.6206468,1.754467,3.081379,1.059412,0.3848678,0,
92, 3, 0, 129.4727, 134.7839, 383.2219, 64,102,Basic,Basic,0.55,0.55,0.35,0.35,-0.7253149,2.314602,1.180412,0.8242891,2.209376,3.284351,0.6317146,0.3599324,0,
93, 3, 0, 114.2746, 119.3001, 433.747, 158,101,Blaster,Laser,0.55,0.55,0.35,0.35,-0.4426303,2.361674,1.279531,0.8625573,4.818046,4.731897,0.4321854,0.3489416,0,
94, 3, 0, 125.8863, 130.8402, 394.0536, 174,282,Fire,Shock,0.55,0.55,0.35,0.35,-2.665154,2.120209,0.5689923,0.6206468,1.477058,2.964756,2.398681,0.4757512,0,
95, 3, 0, 117.6942, 122.3085, 421.2505, 210,131,Basic,Ice,0.55,0.55,0.35,0.35,1.670827,3.013009,-0.7563392,0.3298473,-1.157887,2.103984,-1.907701,0.2472343,0,
96, 3, 0, 131.0563, 136.7271, 378.6265, 245,46,Laser,Basic,0.55,0.55,0.35,0.35,-2.263277,2.146805,0.89965,0.7241474,-1.901861,1.931154,-1.756201,0.2524617,0,
97, 3, 0, 131.5335, 137.4158, 377.263, 184,134,Basic,Basic,0.55,0.55,0.35,0.35,0.09464202,2.471035,-0.2006957,0.4309292,-2.185348,1.872076,0.2704945,0.3403268,0,
98, 3, 0, 119.5544, 124.4352, 414.7505, 137,139,Basic,Basic,0.55,0.55,0.35,0.35,0.9216049,2.705432,1.570055,0.9841401,-2.109427,1.88755,-1.020146,0.2803403,0,
99, 3, 0, 115.8044, 120.8879, 428.0661, 101,156,Ice,Blaster,0.55,0.55,0.35,0.35,2.200311,3.304031,-1.798663,0.1985332,-1.004477,2.143036,4.339077,0.6432683,0,
100, 3, 0, 126.4737, 132.1546, 392.2377, 75,64,Shock,Laser,0.55,0.55,0.35,0.35,-1.97181,2.16968,-1.244125,0.2603174,3.497647,3.939714,0.7118492,0.3644601,0,
101, 3, 0, 117.9019, 123.1351, 420.5148, 179,84,Basic,Basic,0.55,0.55,0.35,0.35,1.482628,2.9254,1.694638,1.04081,-0.6894255,2.227126,2.213228,0.461971,0,
102, 3, 0, 115.3141, 120.4587, 429.8704, 154,280,Basic,Basic,0.55,0.55,0.35,0.35,1.723491,3.038915,-1.115445,0.2771372,3.377702,3.873668,-0.3866018,0.3079033,0,
103, 3, 0, 116.6467, 121.7811, 425.0015, 13,69,Acid,Basic,0.55,0.55,0.35,0.35,1.862409,3.110323,-1.115445,0.2771372,-1.178518,2.098825,-4.014696,0.1897943,0,
104, 3, 0, 116.0742, 120.7467, 427.0795, 196,165,Basic,Basic,0.55,0.55,0.35,0.35,-2.33649,2.141558,3.747573,2.448606,5.498816,5.182935,-1.738612,0.2530794,0,
105, 3, 0, 117.5922, 122.7405, 421.6128, 51,39,Basic,Acid,0.55,0.55,0.35,0.35,-3.064255,2.098549,-0.9383379,0.3020232,1.895318,3.142656,0.2080225,0.3370672,0,
106, 3, 0, 128.2099, 133.9456, 386.9673, 264,71,Basic,Basic,0.55,0.55,0.35,0.35,0.7231172,2.640492,0.03033164,0.4811574,1.477058,2.964756,1.215411,0.3944413,0,
107, 3, 0, 118.2062, 122.9638, 419.4411, 73,181,Basic,Laser,0.55,0.55,0.35,0.35,-0.8464386,2.296334,-0.7029396,0.3384707,0.8789361,2.731244,4.938972,0.7032615,0,
108, 3, 0, 115.7644, 120.9221, 428.2129, 174,183,Laser,Basic,0.55,0.55,0.35,0.35,2.726717,3.670429,1.503553,0.9550281,3.45142,3.914139,1.381104,0.4048958,0,
109, 3, 0, 128.2308, 133.9918, 386.9048, 71,24,Basic,Basic,0.55,0.55,0.35,0.35,-0.556386,2.34195,-0.5086322,0.3717211,2.017959,3.197153,-1.200513,0.2731135,0,
110, 3, 0, 116.2239, 121.2794, 426.5341, 166,279,Blaster,Ice,0.55,0.55,0.35,0.35,-1.799939,2.184794,1.187501,0.826974,-2.591428,1.793455,1.109161,0.3878926,0,
111, 3, 0, 115.2913, 120.46, 429.9547, 75,143,Shock,Basic,0.55,0.55,0.35,0.35,-3.513867,2.078771,-1.173992,0.2693574,0.9290773,2.749897,-0.7745316,0.2906151,0,
112, 3, 0, 118.9492, 124.3457, 416.8433, 241,41,Basic,Basic,0.55,0.55,0.35,0.35,-1.904902,2.175412,-0.1759237,0.4360656,-0.9155705,2.166229,0.8742992,0.3738418,0,
113, 3, 0, 115.5294, 120.7093, 429.0762, 183,233,Basic,Basic,0.55,0.55,0.35,0.35,2.263735,3.343789,-4.128259,0.06279724,3.377702,3.873668,-1.441224,0.2638752,0,
114, 3, 0, 114.2077, 119.0081, 433.9989, 245,13,Acid,Basic,0.55,0.55,0.35,0.35,-1.037569,2.269617,-1.770557,0.2012863,3.735483,4.073679,-4.014696,0.1897943,0,
115, 3, 0, 115.5176, 120.6657, 429.1197, 165,276,Blaster,Basic,0.55,0.55,0.35,0.35,3.762109,4.681726,0.2413127,0.5318418,-0.08751413,2.403099,-1.630611,0.2569229,0,
116, 3, 0, 122.9556, 127.8204, 403.3702, 169,227,Basic,Basic,0.55,0.55,0.35,0.35,0.7878613,2.661008,-1.342182,0.2481713,-1.901861,1.931154,-4.04127,0.1892277,0,
117, 3, 0, 116.1942, 121.4644, 426.6422, 297,61,Basic,Basic,0.55,0.55,0.35,0.35,-0.3297133,2.38236,-0.7688981,0.3278503,3.620587,4.008466,-1.441224,0.2638752,0,
118, 3, 0, 130.3721, 135.6182, 380.5982, 157,190,Basic,Basic,0.55,0.55,0.35,0.35,0.4341298,2.556237,-2.876511,0.1167854,0.8756568,2.73003,-2.333641,0.2334062,0,
119, 3, 0, 114.2384, 119.2949, 433.8831, 230,208,Blaster,Basic,0.55,0.55,0.35,0.35,0.3548415,2.53508,-1.152722,0.2721589,3.453986,3.915555,-3.31552,0.2059884,0,
120, 3, 0, 128.258, 133.2635, 386.8232, 117,178,Basic,Basic,0.55,0.55,0.35,0.35,-1.247544,2.243007,-2.247986,0.1592216,-6.570504,1.306185,4.392374,0.6484519,0,
121, 3, 0, 116.9629, 122.6428, 423.8622, 86,174,Basic,Basic,0.55,0.55,0.35,0.35,-2.820111,2.111287,-3.012568,0.1091887,1.477058,2.964756,-1.321632,0.2684078,0,
122, 3, 0, 132.1164, 137.3875, 375.6112, 181,276,Laser,Basic,0.55,0.55,0.35,0.35,3.762109,4.681726,0.2413127,0.5318418,-0.08751413,2.403099,-1.630611,0.2569229,0,
123, 3, 0, 106.9615, 111.2034, 463.1279, 175,98,Shock,Basic,0.55,0.55,0.35,0.35,1.479158,2.923856,2.964851,1.79819,7.039618,6.283154,-1.403237,0.2653028,0,
124, 3, 0, 129.3215, 135.1147, 383.6665, 276,77,Basic,Basic,0.55,0.55,0.35,0.35,-1.247544,2.243007,-2.178808,0.164733,-0.08751413,2.403099,4.392374,0.6484519,0,
125, 3, 0, 130.0797, 135.214, 381.4472, 168,102,Basic,Basic,0.55,0.55,0.35,0.35,4.707367,6.040185,1.180412,0.8242891,1.857471,3.126053,0.6317146,0.3599324,0,
126, 3, 0, 115.614, 120.2789, 428.765, 194,270,Basic,Basic,0.55,0.55,0.35,0.35,-2.542324,2.127784,-1.115445,0.2771372,-1.178518,2.098825,-0.3866018,0.3079033,0,
127, 3, 0, 130.6796, 136.0936, 379.7096, 67,73,Fire,Basic,0.55,0.55,0.35,0.35,-0.8464386,2.296334,1.634593,1.013145,-0.4427567,2.296747,-3.32809,0.2056744,0,
128, 3, 0, 127.9184, 133.0363, 387.8422, 67,237,Basic,Basic,0.55,0.55,0.35,0.35,1.332095,2.860615,-6.875064,0.01597794,3.936818,4.190166,1.330551,0.4016747,0,
129, 3, 0, 124.6867, 129.6402, 397.8145, 80,103,Basic,Basic,0.55,0.55,0.35,0.35,-6.513711,2.017621,2.3721,1.401614,7.039618,6.283154,-1.403237,0.2653028,0,
130, 3, 0, 128.9734, 134.717, 384.6941, 174,177,Basic,Basic,0.55,0.55,0.35,0.35,-0.5556695,2.342071,1.279531,0.8625573,3.411727,3.8923,-0.2304453,0.3152426,0,
131, 3, 0, 129.8585, 135.6778, 382.0921, 11,89,Basic,Acid,0.55,0.55,0.35,0.35,-1.315336,2.234984,-0.5086322,0.3717211,3.910639,4.174861,-0.7585551,0.2913011,0,
